id,date,message
891224,2026-05-29 20:08:46+00:00,"🚕🚕driver looking for hitches 华人司机

Pick up:jb
Drop off :sg
Date:30/5/26
Time:now now
Pax:2-4 

Kindly pm me. Thanks"
891223,2026-05-29 19:39:26+00:00,"Hitcher looking for driver 🚗

Pick-up point: Pioneer  
Drop-off: Gelang Patah  
Time : Now

• No deposit  
• Carpool only  
• Full car not required  

Please PM if available."
891222,2026-05-29 19:39:15+00:00,"Driver looking for Hitchers 

Date : Today 
Time: Now  Onwards 

Pickup : JB
Drop off : SG
Pax : 1-4 pax
No need deposit ❗️❗️❗️

Pm me thanks 👍👍🚗🚗"
891221,2026-05-29 19:33:23+00:00,"🚘Driver Looking For Hitchers

Date : Anytime
Time: Any date

JB~SG
SG~JB

Both Available, Welcome to PM me and Booking~


👑👑👑👑👑👑👑👑👑👑👑👑
Services that I provide:
⬆️Offer ride to Melaka, Genting , Penang any locations of West Malaysia.

⬆️Car: Toyota Innova (7pax available) with spacious space.

⬆️Safe and stable roadtrip.

⬆️Clean and Comfortable interior.

⬆️Reasonable Pricing.

⬆️Accept advanced booking.

⬆️Kind manner.

⬆️No DEPOSIT Needed,                
      Only Need to Pay    
      After trip is FINISHED.

⬆️Always Available
      Efficient Communication
      Faster rides as driver
      Always in JB Town area    
      Standby.

🔥Wholecar
60-80sgd
+10~15sgd (Additional location)

🔥Carpooling
30SGD~40SGD Carpool/Per Pax"
891220,2026-05-29 19:31:04+00:00,"👋🏻 hitcher looking for driver 🚘 

pick up : berjaya waterfront 
drop off: sengkang then tampines 
date : today 
time : now
pax : 2

pm me pls thank you!
no deposit!"
891219,2026-05-29 19:27:43+00:00,"🧑‍✈️𝘿𝙧𝙞𝙫𝙚𝙧 𝙡𝙤𝙤𝙠𝙞𝙣𝙜 𝙛𝙤𝙧 𝙝𝙞𝙩𝙘𝙝𝙚𝙧🛳️

𝘿𝙖𝙩𝙚 : 𝘼𝙉𝙔𝘿𝘼𝙔
𝙏𝙞𝙢𝙚 : 𝘼𝙉𝙔𝙏𝙄𝙈𝙀
𝙋𝙞𝙘𝙠 𝙪𝙥 : 𝙅𝘽/𝙆𝙇/𝙎𝙂
𝘿𝙧𝙤𝙥 𝙤𝙛𝙛 : 𝙎𝙂/𝙅𝘽/𝙆𝙇
𝙋𝙖𝙭 : 1-8/ 𝙒𝙝𝙤𝙡𝙚 𝙘𝙖𝙧/𝘾𝙖𝙧𝙥𝙤𝙤𝙡 
𝙋𝙖𝙮𝙣𝙤𝙬/𝙏𝙣𝙜/𝘾𝙖𝙨𝙝
𝙒𝙚 𝙋𝙧𝙤𝙫𝙞𝙙𝙚 100% 𝙎𝙖𝙛𝙚 𝙍𝙞𝙙𝙚☑️✅
   
👇     👇     👇      👇      👇

--✨️𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩 𝙎𝙚𝙧𝙫𝙞𝙘𝙚 𝙏𝙮𝙥𝙚𝙨✨️--  
☆ 𝟐𝟒/𝟕 𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩𝙖𝙩𝙞𝙤𝙣  
☆ 𝙃𝙤𝙪𝙨𝙚 𝙈𝙤𝙫𝙞𝙣𝙜 𝙎𝙚𝙧𝙫𝙞𝙘𝙚  
☆ 𝙄𝙣𝙨𝙪𝙧𝙖𝙣𝙘𝙚 𝙄𝙣𝙘𝙡𝙪𝙙𝙚𝙙  
☆ 𝙋𝙧𝙚 𝘽𝙤𝙤𝙠𝙞𝙣𝙜𝙨 𝘼𝙘𝙘𝙚𝙥𝙩𝙚𝙙  
☆ 𝘼𝙞𝙧𝙥𝙤𝙧𝙩 / 𝙃𝙤𝙩𝙚𝙡 𝙏𝙧𝙖𝙣𝙨𝙛𝙚𝙧𝙨  
☆ 𝙄𝙣𝙩𝙚𝙧𝙘𝙞𝙩𝙮 𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩 𝙄𝙣 𝙅𝘽  
☆ 𝘾𝙤𝙫𝙚𝙧 𝘼𝙡𝙡 𝙇𝙤𝙘𝙖𝙩𝙞𝙤𝙣𝙨 𝙎𝙂/𝙈𝙔  
☆ 𝙈𝙞𝙙𝙣𝙞𝙜𝙝𝙩 𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩 𝙎𝙚𝙧𝙫𝙞𝙘𝙚  
☆ 𝙒𝙝𝙚𝙚𝙡𝙘𝙝𝙖𝙞𝙧 𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩  
☆ 𝘿𝙚𝙡𝙞𝙫𝙚𝙧𝙮 𝙞𝙣 𝙎𝙂 & 𝙈𝙔

◇ 𝖳𝗋𝗂𝗉𝗌 𝗍𝗈 𝖬𝖤𝖫𝖠𝖪𝖠, 𝖪𝖫, 𝖦𝖤𝖭𝖳𝖨𝖭𝖦 & 𝖮𝗍𝗁𝖾𝗋𝗌 

𝙆𝙞𝙣𝙙𝙡𝙮 𝙋𝙢 𝙈𝙚 𝙏𝙝𝙖𝙣𝙠 𝙮𝙤𝙪 🙏"
891218,2026-05-29 19:21:20+00:00,"🚗DRIVER LOOKING FOR HITCHER 
📍PICK UP: JB
📍DROP OFF: SG
⏰TIME: NOW

📆DATE: 30-5
👨‍💼PAX:1-3

🧾PAYMENT METHOD:PAYNOW,CASH,TNG
Special price for first time!

TELEGRAM: @daodan7766 
WeChat: AMGG63_7766

PM ME THANKS !!!😊 FREE Mineral Water+Tisu.. 👍🏻 Service"
891217,2026-05-29 19:15:17+00:00,"driver looking for hitcher 
 
Pick up:sg
Drop off :jb
pax:1
Time:4am"
891216,2026-05-29 19:10:01+00:00,"User 𝐻𝒜𝒩𝒩𝒜 𝒮𝒪𝐹𝐼𝒴𝒜 has 1/3 warnings; be careful!
Reason:
Url is locked in this chat."
891214,2026-05-29 19:07:58+00:00,"DRIVER LOOKING FOR HITCHER 

PICK UP : SG 
DROP OFF : JB 
PAX : 1 - 4PAX 👫👭
TIME : ANYTIME NOW
        WHOLE CAR 
PAYMENT PAYNOW & CASH 
   MORE DETAILS PM ME 
  💰NO NEED DEPOSIT💰
               THANKS"
891213,2026-05-29 19:07:41+00:00,"🚕🚕driver looking for hitches 华人司机

Pick up:jb
Drop off :sg
Date:30/5/26
Time:now now
Pax:2-4 

Kindly pm me. Thanks"
891212,2026-05-29 19:06:02+00:00,"🚗Driver looking for HITCHER  

📆 Date:  30/05/2026 Today 
⏰ Time: 3.30AM to 4AM
🇲🇾 Pick up : JB 
🇸🇬 Drop off : SG
👥 Pax: 1-6 PAX Avaliable  
NO Deposit,  Affordable PRICE.
Have a good day ahead.
Pm me TQ"
891211,2026-05-29 19:05:09+00:00,"🇲🇾driver  looking for hitchers
📅date：today
⌚time：now
🏠🇲🇾pickup：jb
🏩🇸🇬drop off：sg
👫👫pax：1-4 pax
🚘sedan car
🚘whole car only
addtion point -💲10-15
no need deposit💰
pm me thx🙏🏻🙏🏻"
891208,2026-05-29 18:39:16+00:00,"Hitcher looking for driver🚗

Pick up: Sg 530511
Drop off: Jb Setia Sky88 
Time：3am
Pax:  1 pax (pick and go)

Pm me, thank you!"
891206,2026-05-29 18:31:38+00:00,"driver  looking for hitchers
date：today
time：now
pickup：jb
drop off：sg
pax：1-4 pax
toyota vios 
whole car only
no need deposit
pm me thx"
891205,2026-05-29 18:29:01+00:00,"🚘Driver Looking For Hitchers

Date : Anytime
Time: Any date

JB~SG
SG~JB

Both Available, Welcome to PM me and Booking~


👑👑👑👑👑👑👑👑👑👑👑👑
Services that I provide:
⬆️Offer ride to Melaka, Genting , Penang any locations of West Malaysia.

⬆️Car: Toyota Innova (7pax available) with spacious space.

⬆️Safe and stable roadtrip.

⬆️Clean and Comfortable interior.

⬆️Reasonable Pricing.

⬆️Accept advanced booking.

⬆️Kind manner.

⬆️No DEPOSIT Needed,                
      Only Need to Pay    
      After trip is FINISHED.

⬆️Always Available
      Efficient Communication
      Faster rides as driver
      Always in JB Town area    
      Standby.

🔥Wholecar
60-80sgd
+10~15sgd (Additional location)

🔥Carpooling
30SGD~40SGD Carpool/Per Pax"
891204,2026-05-29 18:26:33+00:00,"                  🔤🔤1️⃣6️⃣8️⃣ 
        🔤🔤🔤🔤🔤🔤🔤🔤🔤

           ⚠️Advanced Booking⚠️ 
     🛞Driver Looking For Hitcher 🛞
        🔝🔝🔝🔝🔝🔝🔝🔝🔝

🗓Date: 🅰️🔠🔠  🔠🅰️🔠🔠
🔜Time: 🅰️🔠🔠  🔠🔠🔠🔠
📌Pick up : 🚩🚩 ✔️ 🚩🚩✔️
📍Drop off : 🚩🚩 ✔️🚩🚩✔️
🙂Pax : 1-7pax cp / whole car👍

👌Accept ➡️PayNow ✔️TNG ✔️Cash ✔️

                ⭐️  🔤🔤🔤   ⭐️
🚗➡️Toyota Alphard 7 seater Pilot Seat 
            Hyundai Starex / Staria 10-11 seater  
               ⭐️    🔤🔤🔤     ⭐️
🚗➡️BMW 5 seater 
            ⭐️ 🔤🔤🔤🔤🔤   ⭐️
🚗➡️Toyota Vios / Honda City  5 seater 

       🏆🏆🏆🏆🏆🏆🏆🏆🏆

        📞Kindly pm me thanks📞
     💬有需要的可以马上联系我💬

WhatsApp +6580460803"
891202,2026-05-29 18:25:14+00:00,"Hey, there William! Welcome to MY🔁SG Daily Carpool!
Please read the pinned post before posting and adhere to group rules and regulations 

To prove that you are human, please complete the captcha below to gain chat access

Thank you and happy carpooling!"
891201,2026-05-29 18:19:17+00:00,"🧑‍✈️𝘿𝙧𝙞𝙫𝙚𝙧 𝙡𝙤𝙤𝙠𝙞𝙣𝙜 𝙛𝙤𝙧 𝙝𝙞𝙩𝙘𝙝𝙚𝙧🛳️

𝘿𝙖𝙩𝙚 : 𝘼𝙉𝙔𝘿𝘼𝙔
𝙏𝙞𝙢𝙚 : 𝘼𝙉𝙔𝙏𝙄𝙈𝙀
𝙋𝙞𝙘𝙠 𝙪𝙥 : 𝙅𝘽/𝙆𝙇/𝙎𝙂
𝘿𝙧𝙤𝙥 𝙤𝙛𝙛 : 𝙎𝙂/𝙅𝘽/𝙆𝙇
𝙋𝙖𝙭 : 1-8/ 𝙒𝙝𝙤𝙡𝙚 𝙘𝙖𝙧/𝘾𝙖𝙧𝙥𝙤𝙤𝙡 
𝙋𝙖𝙮𝙣𝙤𝙬/𝙏𝙣𝙜/𝘾𝙖𝙨𝙝
𝙒𝙚 𝙋𝙧𝙤𝙫𝙞𝙙𝙚 100% 𝙎𝙖𝙛𝙚 𝙍𝙞𝙙𝙚☑️✅
   
👇     👇     👇      👇      👇

--✨️𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩 𝙎𝙚𝙧𝙫𝙞𝙘𝙚 𝙏𝙮𝙥𝙚𝙨✨️--  
☆ 𝟐𝟒/𝟕 𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩𝙖𝙩𝙞𝙤𝙣  
☆ 𝙃𝙤𝙪𝙨𝙚 𝙈𝙤𝙫𝙞𝙣𝙜 𝙎𝙚𝙧𝙫𝙞𝙘𝙚  
☆ 𝙄𝙣𝙨𝙪𝙧𝙖𝙣𝙘𝙚 𝙄𝙣𝙘𝙡𝙪𝙙𝙚𝙙  
☆ 𝙋𝙧𝙚 𝘽𝙤𝙤𝙠𝙞𝙣𝙜𝙨 𝘼𝙘𝙘𝙚𝙥𝙩𝙚𝙙  
☆ 𝘼𝙞𝙧𝙥𝙤𝙧𝙩 / 𝙃𝙤𝙩𝙚𝙡 𝙏𝙧𝙖𝙣𝙨𝙛𝙚𝙧𝙨  
☆ 𝙄𝙣𝙩𝙚𝙧𝙘𝙞𝙩𝙮 𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩 𝙄𝙣 𝙅𝘽  
☆ 𝘾𝙤𝙫𝙚𝙧 𝘼𝙡𝙡 𝙇𝙤𝙘𝙖𝙩𝙞𝙤𝙣𝙨 𝙎𝙂/𝙈𝙔  
☆ 𝙈𝙞𝙙𝙣𝙞𝙜𝙝𝙩 𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩 𝙎𝙚𝙧𝙫𝙞𝙘𝙚  
☆ 𝙒𝙝𝙚𝙚𝙡𝙘𝙝𝙖𝙞𝙧 𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩  
☆ 𝘿𝙚𝙡𝙞𝙫𝙚𝙧𝙮 𝙞𝙣 𝙎𝙂 & 𝙈𝙔

◇ 𝖳𝗋𝗂𝗉𝗌 𝗍𝗈 𝖬𝖤𝖫𝖠𝖪𝖠, 𝖪𝖫, 𝖦𝖤𝖭𝖳𝖨𝖭𝖦 & 𝖮𝗍𝗁𝖾𝗋𝗌 

𝙆𝙞𝙣𝙙𝙡𝙮 𝙋𝙢 𝙈𝙚 𝙏𝙝𝙖𝙣𝙠 𝙮𝙤𝙪 🙏"
891200,2026-05-29 18:18:01+00:00,"‼️🔠🔠🔡🔣🔠🔠 🔠🔠🔠‼️
🚗Driver Looking Hitcher🚗
Door To Door Service

🗓 Date : Today
⏰ Time : Any Time
📌 PickUp : SG/JB Any Way
🚗 Whole Car 
👥 1-4 Pax

✔️ Pay On Arrival 
✔️ No Deposit
💵Cash💳PayNow 💰 EWallet

📱 +6580902145"
891199,2026-05-29 18:17:40+00:00,"Hitcher looking for driver🚗

Pick up: Sg 188740
Drop off: Jb Century Garden
Jb Molek
Time：Now
Pax:  2 pax whole car

Pm me, thank you!"
891198,2026-05-29 18:05:51+00:00,"🚗 Driver looking for hitcher

📅 Today
⏰ 2-3am / 3-4am / 4-5am / 5-6am / 6-7am / 7-8am

🇸🇬→🇲🇾 SG → JB
🇲🇾→🇸🇬 JB → SG

✅ 1-2 pax carpool / Wholecar
✅ Paynow / Cash
✅ Other timing / date also can

PM for price 🙏"
891197,2026-05-29 18:04:34+00:00,"Chinese driver 
Driver looking for hitcher 
Date: Today 
Time:NOW
Pax :1-3
PICK UP:JB-SG
✅pick & go 
✅Paynow
✅Tng
✅Cash
❌ deposit
PM ME THANKS ❤️❤️❤️"
891195,2026-05-29 18:03:04+00:00,"🚗Driver looking for hitcher


📆 Date: today
⏰ Time: now onwards 
🇸🇬 Pick up: JB
🇲🇾 Drop off: SG
👥 Pax: 1-4pax (whole car) pick and go

Pm me thanks"
891194,2026-05-29 17:57:00+00:00,"🇲🇾driver  looking for hitchers
📅date：today
⌚time：now
🏠🇲🇾pickup：jb
🏩🇸🇬drop off：sg
👫👫pax：1-4 pax
🚘sedan car
🚘whole car only
addtion point -💲10-15
no need deposit💰
pm me thx🙏🏻🙏🏻"
891193,2026-05-29 17:55:00+00:00,"Looking for driver 
9am 30 may 
Sg to Jb
5 pax (full car)
Pm please"
891192,2026-05-29 17:54:53+00:00,"Hey, there @kopiokosongbeng! Welcome to MY🔁SG Daily Carpool!
Please read the pinned post before posting and adhere to group rules and regulations 

To prove that you are human, please complete the captcha below to gain chat access

Thank you and happy carpooling!"
891191,2026-05-29 17:44:48+00:00,"Driver looking for hitcher 
3:30am to 4:30 am 
JB to SG
1-5 pax ok
Pm please Thanks"
891188,2026-05-29 17:43:21+00:00,"Hey, there @spiderladys! Welcome to MY🔁SG Daily Carpool!
Please read the pinned post before posting and adhere to group rules and regulations 

To prove that you are human, please complete the captcha below to gain chat access

Thank you and happy carpooling!"
891187,2026-05-29 17:39:14+00:00,"🚘DRIVER LOOKING FOR HITCHER 🚘

PICKUP:  JB/SG
DROP OFF: MELAKA/KLh
TIME: ASAP 
DATE: ASAP
PAX: 1-3 PAX

PM ME FOR BOOKING AND BEST PRICE
+60 11-5972 6796"
891186,2026-05-29 17:35:34+00:00,"Hey, there @yan04t! Welcome to MY🔁SG Daily Carpool!
Please read the pinned post before posting and adhere to group rules and regulations 

To prove that you are human, please complete the captcha below to gain chat access

Thank you and happy carpooling!"
891185,2026-05-29 17:34:59+00:00,"DRIVER LOOKING FOR HITCHER 

PICK UP : JB 🇲🇾
DROP OFF : SG 🇸🇬
PAX : 1 - 4PAX 👫👭
TIME : ANYTIME NOW
        WHOLE CAR 
PAYMENT PAYNOW & CASH 
   MORE DETAILS PM ME 
  💰NO NEED DEPOSIT💰
               THANKS"
891184,2026-05-29 17:23:44+00:00,"Driver looking for Hitcher🚗🚗

Date : today
Time : 1.30am-2.30am
Pickup : JB 🇲🇾
Drop off : SG 🇸🇬
Pax : 1-4 pax /wholecar

No deposit！

Pm me pls.thank u."
891183,2026-05-29 17:18:41+00:00,"Driver looking for passenger . 
Date: today
Time : 7am
Pickup : jb - sg
chinese driver"
891182,2026-05-29 17:17:01+00:00,"‼️🔠🔠🔡🔣🔠🔠 🔠🔠🔠‼️
🚗Driver Looking Hitcher🚗
Door To Door Service

🗓 Date : Today
⏰ Time : Any Time
📌 PickUp : SG/JB Any Way
🚗 Whole Car 
👥 1-4 Pax

✔️ Pay On Arrival 
✔️ No Deposit
💵Cash💳PayNow 💰 EWallet

📱 +6580902145"
891181,2026-05-29 17:16:55+00:00,"Driver looking for Hitcher 
Pick up : JB
Drop off : SG
Time : Now onwards 
Date: Today
Pax : 2 to 6pax
Whole car : Available 
Carpool : Available 
 Kindly pm me thanks 
      Can pay now 📲
          Can cash 💸
🎤 PAY AFTER DROPS💯"
891180,2026-05-29 17:08:53+00:00,"🚘Driver looking for hitcher 🚘

📆Date Today 📆
⏰Time  now now now ⏰
🇲🇾Pick up SG 
🇸🇬Drop off JB 
👫Pax 2-4pax 👭
💸No deposit 💸
⚙More details pm me thanks⚙"
891179,2026-05-29 17:08:12+00:00,"🧑‍✈️𝘿𝙧𝙞𝙫𝙚𝙧 𝙡𝙤𝙤𝙠𝙞𝙣𝙜 𝙛𝙤𝙧 𝙝𝙞𝙩𝙘𝙝𝙚𝙧🛳️

𝘿𝙖𝙩𝙚 : 𝘼𝙉𝙔𝘿𝘼𝙔
𝙏𝙞𝙢𝙚 : 𝘼𝙉𝙔𝙏𝙄𝙈𝙀
𝙋𝙞𝙘𝙠 𝙪𝙥 : 𝙅𝘽/𝙆𝙇/𝙎𝙂
𝘿𝙧𝙤𝙥 𝙤𝙛𝙛 : 𝙎𝙂/𝙅𝘽/𝙆𝙇
𝙋𝙖𝙭 : 1-8/ 𝙒𝙝𝙤𝙡𝙚 𝙘𝙖𝙧/𝘾𝙖𝙧𝙥𝙤𝙤𝙡 
𝙋𝙖𝙮𝙣𝙤𝙬/𝙏𝙣𝙜/𝘾𝙖𝙨𝙝
𝙒𝙚 𝙋𝙧𝙤𝙫𝙞𝙙𝙚 100% 𝙎𝙖𝙛𝙚 𝙍𝙞𝙙𝙚☑️✅
   
👇     👇     👇      👇      👇

--✨️𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩 𝙎𝙚𝙧𝙫𝙞𝙘𝙚 𝙏𝙮𝙥𝙚𝙨✨️--  
☆ 𝟐𝟒/𝟕 𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩𝙖𝙩𝙞𝙤𝙣  
☆ 𝙃𝙤𝙪𝙨𝙚 𝙈𝙤𝙫𝙞𝙣𝙜 𝙎𝙚𝙧𝙫𝙞𝙘𝙚  
☆ 𝙄𝙣𝙨𝙪𝙧𝙖𝙣𝙘𝙚 𝙄𝙣𝙘𝙡𝙪𝙙𝙚𝙙  
☆ 𝙋𝙧𝙚 𝘽𝙤𝙤𝙠𝙞𝙣𝙜𝙨 𝘼𝙘𝙘𝙚𝙥𝙩𝙚𝙙  
☆ 𝘼𝙞𝙧𝙥𝙤𝙧𝙩 / 𝙃𝙤𝙩𝙚𝙡 𝙏𝙧𝙖𝙣𝙨𝙛𝙚𝙧𝙨  
☆ 𝙄𝙣𝙩𝙚𝙧𝙘𝙞𝙩𝙮 𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩 𝙄𝙣 𝙅𝘽  
☆ 𝘾𝙤𝙫𝙚𝙧 𝘼𝙡𝙡 𝙇𝙤𝙘𝙖𝙩𝙞𝙤𝙣𝙨 𝙎𝙂/𝙈𝙔  
☆ 𝙈𝙞𝙙𝙣𝙞𝙜𝙝𝙩 𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩 𝙎𝙚𝙧𝙫𝙞𝙘𝙚  
☆ 𝙒𝙝𝙚𝙚𝙡𝙘𝙝𝙖𝙞𝙧 𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩  
☆ 𝘿𝙚𝙡𝙞𝙫𝙚𝙧𝙮 𝙞𝙣 𝙎𝙂 & 𝙈𝙔

◇ 𝖳𝗋𝗂𝗉𝗌 𝗍𝗈 𝖬𝖤𝖫𝖠𝖪𝖠, 𝖪𝖫, 𝖦𝖤𝖭𝖳𝖨𝖭𝖦 & 𝖮𝗍𝗁𝖾𝗋𝗌 

𝙆𝙞𝙣𝙙𝙡𝙮 𝙋𝙢 𝙈𝙚 𝙏𝙝𝙖𝙣𝙠 𝙮𝙤𝙪 🙏"
891178,2026-05-29 17:05:35+00:00,"30/5

6.00am sg kl  a/v
rm950

who can
WhatsApp me:+60167929966"
891177,2026-05-29 17:01:04+00:00,"⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️

⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️

🔤🔤 3️⃣3️⃣3️⃣3️⃣
🔤🔤🔤🔤🔤🔤🔤🔤🔤

⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️


Driver looking for Hitchers

Date      :         30th May 2026
Time     :         Anytime from Now
Pickup  :         JB 🇲🇾 to SG🇸🇬 
Pickup  :         SG🇸🇬  to JB 🇲🇾 
Drop-off :       Anywhere 
Pax         :       1 to 10pax


⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️

🔤 🔤🔤  🔤🔤🔤🔤🔤🔤🔤 🔤

Pls call or for whatsup for fast response 
+601136244018


Staria 10seater 
Staria 10seater 
Starex 10seater
Alphard 7seater
Zenix 7seater
Exora 7seater
Alza 7seater
Beza 4seater


𝚃𝚁𝙰𝙽𝚂𝙿𝙾𝚁𝚃 𝚂𝙴𝚁𝚅𝙸𝙲𝙴𝚂 (𝚃𝙾 / 𝙵𝚁𝙾)
- 𝚂𝙶 🔁 𝙹𝙱 𝙳𝙰𝚈
- 𝚂𝙶 🔁 𝙹𝙱 𝚂𝙷𝙰𝚁𝙸𝙽𝙶 / 𝚆𝙷𝙾𝙻𝙴 𝙲𝙰𝚁
- 𝚂𝙶 🔁 𝙻𝙴𝙶𝙾𝙻𝙰𝙽𝙳 𝙹𝙱           
- 𝚂𝙶 🔁 𝚂𝙴𝙽𝙰𝙸 / 𝙺𝚄𝙻𝙰𝙸 𝚃𝙾𝚆𝙽          
- 𝚂𝙶 🔁 𝙶𝙴𝙽𝚃𝙸𝙽𝙶 𝙷𝙸𝙶𝙷𝙻𝙰𝙽𝙳𝚂        
- 𝚂𝙶 🔁 𝙺𝚄𝙰𝙻𝙰 𝙻𝚄𝙼𝙿𝚄𝚁 𝚃𝙾𝚆𝙽        
- 𝚂𝙶 🔁 𝚂𝙴𝙶𝙰𝙼𝙰𝚃 / 𝙼𝚄𝙰𝚁.              
- 𝚂𝙶 🔁 𝙽𝙸𝙻𝙰𝙸 / 𝙿𝙾𝚁𝚃 𝙳𝙸𝙲𝙺𝚂𝙾𝙽      
- 𝚂𝙶 🔁 𝙺𝙻𝚄𝙰𝙽𝙶 / 𝙱𝙰𝚃𝚄 𝙿𝙰𝙷𝙰𝚃         
- 𝚂𝙶 🔁 𝙼𝙴𝙻𝙰𝙺𝙰 / 𝚂𝙴𝚁𝙰𝙼𝙱𝙰𝙽         
- 𝚂𝙶 🔁 𝙸𝙿𝙾𝙷 / 𝙿𝙴𝙽𝙰𝙽𝙶 / 𝙺𝙴𝙳𝙰𝙷   
- 𝚂𝙶 🔁 𝙳𝙴𝚂𝙰𝚁𝚄 /  𝙼𝙴𝚁𝚂𝙸𝙽𝙶          
- 𝚂𝙶 🔁 𝙿𝙴𝙺𝙰𝙽 𝙽𝙴𝙽𝙰𝚂 / 𝙺𝚄𝙺𝚄𝙿      
- 𝚂𝙶 🔁 𝙾𝚃𝙷𝙴𝚁 𝙰𝚁𝙴𝙰𝚂 𝙿𝙻𝙴𝙰𝚂𝙴 𝙿𝙼
- 𝙺𝙻 🔁 𝙸𝙿𝙾𝙷 / 𝙿𝙴𝙽𝙰𝙽𝙶 / 𝙿𝙰𝙷𝙰𝙽𝙶

𝙰𝙸𝚁𝙿𝙾𝚁𝚃 𝚃𝚁𝙰𝙽𝚂𝙵𝙴𝚁 𝚂𝙴𝚁𝚅𝙸𝙲𝙴
    •  𝚂𝙶 🔁 𝙹𝙱 𝚂𝙴𝙽𝙰𝙸 𝙰𝙸𝚁𝙿𝙾𝚁𝚃  
    •  𝚂𝙶 🔁 𝙺𝙻𝙸𝙰 
    •  𝙹𝙱 🔁 𝙺𝙻𝙸𝙰 
    •  𝙹𝙱 🔁 𝙲𝙷𝙰𝙽𝙶𝙸 𝙰𝙸𝚁𝙿𝙾𝚁𝚃

𝐋𝐢𝐬𝐭 𝐨𝐟 𝐓𝐫𝐚𝐧𝐬𝐩𝐨𝐫𝐭𝐚𝐭𝐢𝐨𝐧 𝐒𝐞𝐫𝐯𝐢𝐜𝐞𝐬
- 𝐀𝐢𝐫𝐩𝐨𝐫𝐭 𝐓𝐫𝐚𝐧𝐬𝐟𝐞𝐫𝐬
- 𝐇𝐨𝐭𝐞𝐥 𝐓𝐫𝐚𝐧𝐬𝐟𝐞𝐫𝐬
- 𝐌𝐚𝐥𝐚𝐲𝐬𝐢𝐚 𝐓𝐨𝐮𝐫 𝐏𝐚𝐜𝐤𝐚𝐠𝐞𝐬
- 𝐒𝐢𝐧𝐠𝐚𝐩𝐨𝐫𝐞 𝐓𝐨𝐮𝐫 𝐏𝐚𝐜𝐤𝐚𝐠𝐞𝐬
- 𝐂𝐨𝐦𝐩𝐚𝐧𝐲 𝐓𝐨𝐮𝐫𝐬 𝐀𝐫𝐫𝐚𝐧𝐠𝐞𝐦𝐞𝐧𝐭
- 𝐆𝐫𝐨𝐮𝐩 𝐓𝐨𝐮𝐫𝐬 𝐀𝐫𝐫𝐚𝐧𝐠𝐞𝐦𝐞𝐧𝐭
- 𝐕𝐈𝐏 / 𝐕𝐕𝐈𝐏 𝐓𝐫𝐚𝐧𝐬𝐟𝐞𝐫𝐬⭐️
- 𝐏𝐨𝐢𝐧𝐭 𝐭𝐨 𝐏𝐨𝐢𝐧𝐭 𝐓𝐫𝐚𝐧𝐬𝐟𝐞𝐫𝐬


(Booking via telegram&whatsapps) 

WHOLECAR AVAILABLE ✅

PAYNOW/ BANK TRANSFER/ CASH 
Pm me thank you 

                   😅😅😅😅"
891176,2026-05-29 17:00:11+00:00,"DRIVER LOOKING FOR HITCHER 🚘

Date : TODAY
Time : Now

Chinese Driver 
Pickup : SG🇸🇬
Drop off : JB🇲🇾
Pax : 1-4 Pax
Whole car: Available 👌
Pick & Go👌

Pm me for more details thanks"
891175,2026-05-29 16:59:36+00:00,"🇲🇾👉🇸🇬 Driver 🇸🇬👉🇲🇾
🚗Looking for passengers 👪
Malay Driver 👨‍✈️

Date:TODAY *30/05/26*
Time: NOW
Pick up: Jb
Drop off: Sg
Pax: 1-7/ Whole car
Pm pm pm thank you

no deposit"
891174,2026-05-29 16:59:29+00:00,"driver  looking for hitchers
date：today
time：now
pickup：jb
drop off：sg
pax：1-4 pax
toyota vios 
whole car only
no need deposit
pm me thx"
